Customer ID,Churn Label,Contract,Monthly Charge,Tenure in Months,Payment Method,Total Revenue,Internet Service
1302-TPUBN,No,Two Year,19.35,66,Bank Withdrawal,2641.98,No
0927-CNGRH,No,Month-to-Month,19.55,1,Credit Card,50.18,No
8608-OZTLB,No,One Year,74.05,38,Bank Withdrawal,3997.4,Yes
2335-GSODA,No,Two Year,40.1,23,Credit Card,857.75,Yes
1952-DVVSW,No,One Year,20.1,10,Credit Card,324.79999999999995,No
6656-GULJQ,No,Two Year,83.55,72,Credit Card,7710.42,Yes
9853-JFZDU,No,Month-to-Month,56.85,35,Bank Withdrawal,2588.75,Yes
3777-XROBG,No,Two Year,19.55,58,Credit Card,3603.81,No
6994-FGRHH,No,One Year,106.15,70,Bank Withdrawal,7732.0,Yes
4000-VGMQP,No,One Year,78.95,38,Credit Card,3382.01,Yes
3999-WRNGR,No,Month-to-Month,49.75,60,Bank Withdrawal,3069.45,Yes
3466-RITXD,No,Month-to-Month,92.4,26,Credit Card,3327.1400000000003,Yes
2680-XKKNJ,No,One Year,58.2,8,Bank Withdrawal,639.41,Yes
2101-RANCD,No,Month-to-Month,73.1,55,Bank Withdrawal,4636.049999999999,Yes
7921-BEPCI,No,Two Year,59.75,72,Bank Withdrawal,5174.36,Yes
8510-TMWYB,No,Two Year,59.8,54,Bank Withdrawal,4489.53,Yes
3258-ZKPAI,No,Two Year,116.6,72,Bank Withdrawal,9843.63,Yes
1428-IEDPR,No,Two Year,109.3,52,Bank Withdrawal,6869.15,Yes
4450-YOOHP,No,Month-to-Month,50.65,39,Credit Card,1901.89,Yes
6728-CZFEI,No,One Year,56.15,15,Credit Card,995.07,Yes
3653-NCRDJ,No,One Year,19.2,43,Credit Card,1410.48,No
6519-ZHPXP,No,Two Year,108.3,72,Bank Withdrawal,10685.12,Yes
3472-QPRCH,No,Two Year,25.25,40,Credit Card,2080.39,No
8224-UAXBZ,No,One Year,45.35,58,Bank Withdrawal,2536.02,Yes
9610-WCESF,No,Two Year,43.9,67,Bank Withdrawal,3062.75,Yes
2486-WYVVE,No,One Year,79.3,31,Credit Card,2580.72,Yes
1422-DGUBX,No,One Year,79.25,32,Bank Withdrawal,3981.71,Yes
2999-AANRQ,No,Two Year,71.05,21,Credit Card,2012.29,Yes
8668-KNZTI,No,One Year,53.75,52,Bank Withdrawal,5238.33,Yes
0480-KYJVA,No,Two Year,24.25,72,Credit Card,5161.9400000000005,No
9746-YKGXB,No,One Year,44.25,52,Bank Withdrawal,2252.6,Yes
3926-YZVVX,No,One Year,50.05,41,Bank Withdrawal,2538.27,Yes
6000-UKLWI,No,Two Year,20.15,41,Credit Card,2279.56,No
6332-FBZRI,No,One Year,69.35,67,Credit Card,7069.33,Yes
2096-XOTMO,No,Month-to-Month,19.35,16,Credit Card,447.78,No
3266-FTKHB,No,Two Year,19.15,17,Credit Card,785.04,No
8221-EQDGL,No,Month-to-Month,61.0,35,Credit Card,3005.95,Yes
2346-LOCWC,No,Two Year,20.5,58,Credit Card,2654.36,No
0298-XACET,No,Two Year,50.2,52,Credit Card,2526.99,Yes
7560-QJAVJ,No,Two Year,79.6,70,Bank Withdrawal,8887.51,Yes
2995-YWTCD,No,Two Year,24.9,19,Bank Withdrawal,1067.72,No
9137-UIYPG,No,Month-to-Month,106.9,35,Bank Withdrawal,4785.13,Yes
2809-ZMYOQ,No,Month-to-Month,101.35,32,Bank Withdrawal,4663.860000000001,Yes
5084-OOVCJ,No,Month-to-Month,55.35,17,Credit Card,1264.41,Yes
0254-WWRKD,No,One Year,50.55,67,Credit Card,6574.049999999999,Yes
7727-SHVZV,No,Month-to-Month,19.5,9,Bank Withdrawal,544.8199999999999,No
5339-PXDVH,No,Month-to-Month,90.65,4,Bank Withdrawal,494.23,Yes
8782-NUUOL,No,One Year,79.0,60,Credit Card,6908.900000000001,Yes
7601-WFVZV,No,Month-to-Month,19.55,1,Credit Card,37.49,No
4609-KNNWG,No,Two Year,19.9,27,Credit Card,614.9,No
9529-OFXHY,No,Month-to-Month,87.75,15,Bank Withdrawal,1449.2,Yes
2669-QVCRG,No,Month-to-Month,81.3,41,Credit Card,3511.6800000000003,Yes
2478-EEWWM,No,Month-to-Month,44.3,59,Bank Withdrawal,2686.75,Yes
9174-IHETN,No,Two Year,70.35,50,Credit Card,5339.1,Yes
2233-TXSIU,No,One Year,44.45,17,Credit Card,792.15,Yes
9644-UMGQA,No,Month-to-Month,49.15,6,Bank Withdrawal,503.85,Yes
0419-YAAPX,No,Month-to-Month,85.3,49,Credit Card,4994.24,Yes
0872-CASZJ,No,One Year,69.1,59,Credit Card,5306.4,Yes
8164-OCKUJ,No,Two Year,20.6,59,Credit Card,1431.73,No
3094-JOJAI,No,Month-to-Month,74.15,18,Credit Card,1465.84,Yes
9494-MRNYX,No,Month-to-Month,75.05,10,Bank Withdrawal,966.1,Yes
2599-CZABP,No,One Year,44.6,14,Bank Withdrawal,1270.5500000000002,Yes
7945-PRBVF,No,Two Year,21.45,35,Bank Withdrawal,1307.45,No
4544-RXFMG,No,One Year,43.45,8,Credit Card,399.74,Yes
0859-YGKFW,No,One Year,20.05,18,Bank Withdrawal,850.98,No
1150-FTQGN,No,One Year,94.15,60,Bank Withdrawal,8694.2,Yes
7196-LIWRH,No,Two Year,19.55,6,Credit Card,168.55,No
5448-VWNAM,No,Month-to-Month,75.9,19,Credit Card,1527.98,Yes
1177-XZBJL,No,One Year,64.15,53,Bank Withdrawal,5482.76,Yes
9330-VOFSZ,No,Two Year,110.8,60,Credit Card,8444.71,Yes
0939-EREMR,No,Month-to-Month,53.45,13,Credit Card,1021.02,Yes
9389-ACWBI,No,Month-to-Month,69.95,5,Credit Card,327.29999999999995,Yes
3644-QXEHN,No,Month-to-Month,97.0,13,Bank Withdrawal,1907.1,Yes
2911-IJORQ,No,One Year,90.6,37,Bank Withdrawal,4996.93,Yes
5921-NGYRH,No,Month-to-Month,73.55,64,Credit Card,7840.34,Yes
5998-DZLYR,No,Two Year,94.35,61,Bank Withdrawal,7206.66,Yes
3985-HOYPM,No,One Year,19.4,26,Credit Card,687.18,No
9548-LERKT,No,Two Year,19.75,24,Credit Card,1123.71,No
6576-FBXOJ,No,One Year,54.6,17,Bank Withdrawal,887.0699999999999,Yes
4310-KEDTB,No,Month-to-Month,29.8,26,Credit Card,776.22,Yes
4062-HBMOS,No,Month-to-Month,103.05,52,Bank Withdrawal,5599.97,Yes
2676-ISHSF,No,Month-to-Month,20.3,1,Credit Card,49.49,No
9236-NDUCW,No,Two Year,35.1,21,Credit Card,770.4,Yes
4753-PADAS,No,One Year,105.7,67,Bank Withdrawal,8522.77,Yes
6103-QCKFX,No,Month-to-Month,56.25,44,Bank Withdrawal,4367.57,Yes
7781-EWARA,No,One Year,60.35,70,Bank Withdrawal,4089.47,Yes
7018-FPXHH,No,Two Year,59.8,56,Bank Withdrawal,4695.879999999999,Yes
0572-ZJKLT,No,Two Year,99.65,46,Credit Card,6886.81,Yes
5135-RDDQL,No,Two Year,50.65,63,Bank Withdrawal,4779.37,Yes
1353-LJWEM,No,Month-to-Month,60.9,11,Bank Withdrawal,955.62,Yes
1794-SWWKL,No,Month-to-Month,59.65,15,Bank Withdrawal,1199.85,Yes
6166-YIPFO,No,Two Year,64.7,72,Bank Withdrawal,4886.05,Yes
9332-GYWLO,No,Month-to-Month,54.85,6,Bank Withdrawal,496.97,Yes
4184-VODJZ,No,One Year,91.35,63,Bank Withdrawal,8808.98,Yes
1092-WPIVQ,No,Two Year,25.1,18,Credit Card,1125.96,No
7233-IOQNP,No,Month-to-Month,34.0,43,Bank Withdrawal,1456.13,Yes
2834-JKOOW,No,One Year,45.9,15,Credit Card,677.1800000000001,Yes
2400-FEQME,No,Two Year,20.5,55,Credit Card,3423.82,No
4957-SREEC,No,Two Year,20.35,70,Credit Card,3647.26,No
4923-ADWXJ,No,Month-to-Month,65.8,25,Bank Withdrawal,1680.86,Yes
3439-GVUSX,No,Month-to-Month,24.4,1,Credit Card,24.4,Yes
5949-HGVJL,No,Month-to-Month,73.05,26,Bank Withdrawal,2567.9700000000003,Yes
5203-XEHAX,No,One Year,64.35,34,Bank Withdrawal,3555.7,Yes
1635-HDGFT,No,Two Year,20.5,19,Credit Card,1048.0300000000002,No
8050-XGRVL,No,One Year,54.75,62,Credit Card,5457.89,Yes
9828-QHFBK,No,Month-to-Month,51.15,24,Bank Withdrawal,2090.98,Yes
5012-YSPJJ,No,Month-to-Month,54.35,31,Credit Card,2423.24,Yes
6728-VOIFY,No,One Year,96.0,63,Bank Withdrawal,7431.88,Yes
4891-NLUBA,No,Two Year,61.45,61,Bank Withdrawal,3751.15,Yes
8969-PRHFK,No,One Year,19.65,18,Credit Card,436.81,No
0661-KQHNK,No,One Year,19.0,6,Credit Card,285.56,No
8709-KRDVL,No,Month-to-Month,100.0,33,Bank Withdrawal,3867.41,Yes
1427-VERSM,No,Month-to-Month,98.7,56,Bank Withdrawal,6061.5,Yes
9801-NOSHQ,No,One Year,19.8,23,Credit Card,493.05,No
6339-YPSAH,No,Month-to-Month,73.8,9,Bank Withdrawal,770.9499999999999,Yes
2159-TURXX,No,Month-to-Month,20.05,5,Credit Card,206.35,No
1548-FEHVL,No,Month-to-Month,106.2,61,Bank Withdrawal,8062.46,Yes
3795-CAWEX,No,Two Year,116.55,70,Credit Card,11006.2,Yes
6215-NQCPY,No,Month-to-Month,99.7,15,Bank Withdrawal,1718.55,Yes
5647-URDKA,No,Two Year,19.7,8,Credit Card,222.81,No
2229-DPMBI,No,Two Year,19.5,8,Credit Card,267.83000000000004,No
9626-WEQRM,No,Month-to-Month,29.15,4,Credit Card,120.05,Yes
2188-SXWVT,No,One Year,55.0,34,Credit Card,3352.9300000000003,Yes
6258-PVZWJ,No,Two Year,90.8,68,Credit Card,7107.290000000001,Yes
1094-BKOSX,No,One Year,51.0,45,Bank Withdrawal,2264.5,Yes
2978-XXSOG,No,Month-to-Month,59.05,22,Credit Card,1974.0,Yes
2342-CKIAO,No,Month-to-Month,20.3,2,Credit Card,66.56,No
6953-PBDIN,No,Two Year,72.95,70,Bank Withdrawal,8026.15,Yes
3898-BSJYF,No,One Year,73.55,10,Credit Card,835.6999999999999,Yes
3938-YFPXD,No,Two Year,84.3,72,Credit Card,8087.26,Yes
7696-AMHOD,No,One Year,78.0,49,Credit Card,4268.63,Yes
9558-IHEZX,No,Two Year,106.75,71,Credit Card,7491.28,Yes
9617-UDPEU,No,One Year,19.25,22,Credit Card,1191.35,No
6340-DACFT,No,Two Year,20.55,50,Credit Card,1576.75,No
4955-VCWBI,No,One Year,20.0,43,Credit Card,2331.55,No
6813-GZQCG,No,Two Year,24.65,45,Credit Card,2861.95,No
3389-KTRXV,No,Two Year,23.85,23,Credit Card,789.18,No
3118-UHVVQ,No,Two Year,25.8,68,Credit Card,3075.66,No
3205-MXZRA,No,One Year,59.45,26,Credit Card,1591.76,Yes
8317-BVKSO,No,Month-to-Month,20.05,14,Bank Withdrawal,427.96,No
5702-KVQRD,No,Two Year,82.55,71,Bank Withdrawal,7835.559999999999,Yes
0083-PIVIK,No,One Year,81.25,64,Bank Withdrawal,5958.91,Yes
6169-PGNCD,No,Two Year,74.3,57,Credit Card,4534.0,Yes
4657-FWVFY,No,Month-to-Month,96.35,40,Credit Card,5092.200000000001,Yes
2257-BOVXD,No,Month-to-Month,66.6,14,Credit Card,1289.46,Yes
7729-JTEEC,No,Month-to-Month,44.5,2,Bank Withdrawal,151.79,Yes
9696-RMYBA,No,Month-to-Month,80.1,5,Credit Card,460.3,Yes
8690-UPCZI,No,One Year,69.05,29,Bank Withdrawal,3062.75,Yes
9770-LXDBK,No,Month-to-Month,20.4,3,Credit Card,107.52,No
4086-WITJG,No,Two Year,19.7,71,Credit Card,2356.16,No
8344-WFMFH,No,Month-to-Month,50.1,9,Bank Withdrawal,732.81,Yes
8822-KNBHV,No,One Year,83.45,48,Credit Card,6072.33,Yes
8404-FYDIB,No,Month-to-Month,86.65,26,Credit Card,3505.37,Yes
2791-SFVEW,No,Month-to-Month,20.15,9,Bank Withdrawal,551.26,No
6762-NSODU,No,Two Year,19.4,46,Credit Card,1541.4299999999998,No
9888-ZCUMM,No,Two Year,60.05,64,Bank Withdrawal,3845.45,Yes
1074-WVEVG,No,One Year,20.35,59,Credit Card,3121.37,No
9979-RGMZT,No,One Year,94.05,7,Credit Card,888.8800000000001,Yes
2108-GLPQB,No,Month-to-Month,55.55,25,Credit Card,1695.3,Yes
5474-LAMUQ,No,One Year,20.1,24,Credit Card,1393.1,No
3468-DRVQJ,No,One Year,70.3,10,Bank Withdrawal,939.85,Yes
1122-YJBCS,No,One Year,53.65,69,Credit Card,4782.82,Yes
4990-ALDGW,No,Two Year,20.75,57,Credit Card,3326.41,No
4816-OKWNX,No,One Year,103.4,50,Bank Withdrawal,7046.9,Yes
3315-IKYZQ,No,One Year,50.8,28,Credit Card,1386.8,Yes
4747-LCAQL,No,Month-to-Month,79.0,25,Credit Card,2090.75,Yes
0898-XCGTF,No,One Year,96.5,61,Bank Withdrawal,7013.26,Yes
8006-PYCSW,No,Month-to-Month,20.1,2,Credit Card,110.8,No
8249-THVEC,No,One Year,19.4,51,Credit Card,2916.88,No
8722-PRFDV,No,Two Year,77.55,71,Credit Card,9036.31,Yes
2164-SOQXL,No,Month-to-Month,20.05,20,Credit Card,701.8499999999999,No
4020-KIUDI,No,Month-to-Month,19.85,6,Credit Card,281.23,No
5850-BDWCY,No,Month-to-Month,20.2,6,Credit Card,382.73,No
2038-YSEZE,No,Month-to-Month,67.45,29,Credit Card,2199.56,Yes
0827-ITJPH,No,Two Year,18.55,36,Credit Card,995.0,No
8799-OXZMD,No,Month-to-Month,29.75,28,Credit Card,790.7,Yes
1705-GUHPV,No,Two Year,24.2,63,Credit Card,3302.82,No
4779-ZGICK,No,Two Year,23.55,48,Credit Card,1742.63,No
0048-PIHNL,No,One Year,20.45,49,Bank Withdrawal,3330.32,No
3967-KXAPS,No,Two Year,92.3,72,Credit Card,7698.379999999999,Yes
3704-IEAXF,No,Two Year,53.65,72,Credit Card,3784.0,Yes
6810-VCAEX,No,One Year,39.65,47,Credit Card,1798.65,Yes
0674-EYYZV,No,Month-to-Month,54.65,1,Bank Withdrawal,90.98,Yes
4480-MBMLB,No,One Year,104.8,36,Bank Withdrawal,4909.21,Yes
1395-OFUWC,No,Month-to-Month,29.3,43,Credit Card,1224.05,Yes
2832-KJCRD,No,Month-to-Month,103.65,38,Bank Withdrawal,5038.6,Yes
4075-WKNIU,No,Two Year,73.35,10,Credit Card,789.4,Yes
5090-EMGTC,No,Two Year,100.05,59,Credit Card,8734.1,Yes
2346-CZYIL,No,Two Year,20.35,27,Credit Card,1605.3900000000003,No
6258-NGCNG,No,Month-to-Month,23.5,7,Credit Card,182.87,No
4186-ZBUEW,No,One Year,70.7,36,Credit Card,3625.67,Yes
5274-XHAKY,No,Month-to-Month,94.3,41,Bank Withdrawal,3959.2,Yes
1442-BQPVU,No,Month-to-Month,29.15,13,Bank Withdrawal,357.15,Yes
3978-YNKDD,No,Two Year,20.85,19,Credit Card,1154.54,No
4940-KHCWD,No,Two Year,37.7,60,Bank Withdrawal,2288.7,Yes
9589-ABEPT,No,Two Year,92.45,69,Credit Card,6673.070000000001,Yes
9388-ZEYVT,No,One Year,44.15,43,Bank Withdrawal,1931.3,Yes
0305-SQECB,No,One Year,36.05,11,Credit Card,502.6,Yes
7605-SNLQG,No,Month-to-Month,50.25,45,Credit Card,2513.6000000000004,Yes
4670-TABXH,No,Two Year,109.75,72,Credit Card,9411.3,Yes
0064-SUDOG,No,Two Year,20.3,12,Bank Withdrawal,455.86,No
8561-NMTBD,No,One Year,112.35,67,Credit Card,8755.92,Yes
5161-XEUVX,No,Two Year,94.3,37,Credit Card,3946.76,Yes
8292-FRFZQ,No,One Year,41.15,39,Bank Withdrawal,1700.9,Yes
8591-NXRCV,No,Month-to-Month,74.65,41,Bank Withdrawal,4464.93,Yes
7895-VONWT,No,Month-to-Month,48.25,25,Bank Withdrawal,1293.8,Yes
4526-RMTLL,No,Two Year,76.15,8,Credit Card,944.04,Yes
6253-GNHWH,No,Two Year,71.1,71,Credit Card,8477.46,Yes
4566-NECEV,No,Month-to-Month,96.55,5,Bank Withdrawal,695.75,Yes
8080-POTJR,No,One Year,79.3,30,Credit Card,2629.3,Yes
6906-MPARY,No,One Year,89.6,40,Credit Card,4778.950000000001,Yes
3662-FXJFO,No,Two Year,20.5,54,Credit Card,1620.52,No
8107-RZLNV,No,Two Year,106.3,72,Bank Withdrawal,8651.83,Yes
0516-OOHAR,No,One Year,100.35,28,Bank Withdrawal,3015.44,Yes
2027-CWDNU,No,Month-to-Month,85.6,18,Bank Withdrawal,2106.22,Yes
9912-OMZDS,No,One Year,106.15,59,Bank Withdrawal,8334.77,Yes
3733-ZEECP,No,Month-to-Month,51.1,22,Bank Withdrawal,1846.92,Yes
7878-RTCZG,No,Month-to-Month,19.9,1,Credit Card,22.28,No
7103-IPXPJ,No,One Year,99.4,50,Bank Withdrawal,6362.75,Yes
4342-HFXWS,No,One Year,69.7,48,Bank Withdrawal,5167.33,Yes
3545-CNWRG,No,Month-to-Month,98.35,49,Bank Withdrawal,6230.82,Yes
1785-BPHTP,No,Month-to-Month,85.45,28,Bank Withdrawal,2378.94,Yes
7315-WYOAW,No,Month-to-Month,100.75,13,Bank Withdrawal,2010.84,Yes
1173-XZPYF,No,Month-to-Month,89.2,11,Bank Withdrawal,1110.75,Yes
2509-TFPJU,No,Two Year,25.75,72,Credit Card,4747.08,No
9530-GRMJG,No,Two Year,84.1,70,Bank Withdrawal,8697.8,Yes
6898-RBTLU,No,Two Year,79.3,49,Bank Withdrawal,4715.85,Yes
2068-WWXQZ,No,Two Year,20.05,46,Bank Withdrawal,2293.5,No
2061-VVFST,No,Month-to-Month,19.5,37,Bank Withdrawal,2477.23,No
2380-DAMQP,No,Two Year,115.15,72,Bank Withdrawal,11272.18,Yes
2256-YLYLP,No,Two Year,72.95,68,Bank Withdrawal,7274.09,Yes
1272-ILHFG,No,One Year,19.65,15,Credit Card,591.85,No
0164-XAIRP,No,Two Year,19.55,24,Bank Withdrawal,725.56,No
5666-CYCYZ,No,Month-to-Month,89.55,24,Bank Withdrawal,2693.03,Yes
4011-ARPHK,No,Month-to-Month,50.35,27,Credit Card,2061.12,Yes
6365-HITVU,No,Two Year,87.25,71,Credit Card,9742.38,Yes
7558-IMLMT,No,Two Year,20.8,67,Credit Card,2002.84,No
9488-FYQAU,No,Two Year,109.25,63,Bank Withdrawal,7513.61,Yes
3590-TCXTB,No,Month-to-Month,20.35,1,Credit Card,52.32,No
6994-KERXL,No,Month-to-Month,55.9,4,Bank Withdrawal,309.3,Yes
1960-UOTYM,No,Two Year,79.2,52,Bank Withdrawal,4875.860000000001,Yes
2740-JFBOK,No,Month-to-Month,24.0,10,Bank Withdrawal,256.65000000000003,No
6500-JVEGC,No,One Year,101.35,68,Bank Withdrawal,7873.71,Yes
5245-VDBUR,No,One Year,35.45,52,Credit Card,1958.95,Yes
8469-SNFFH,No,One Year,79.4,70,Bank Withdrawal,8571.1,Yes
2144-ESWKO,No,One Year,35.2,43,Credit Card,1463.7,Yes
1241-FPMOF,No,Two Year,19.65,52,Credit Card,2168.01,No
9928-BZVLZ,No,Two Year,49.85,12,Credit Card,552.1,Yes
4114-QMKVN,No,One Year,68.75,56,Bank Withdrawal,4334.76,Yes
2775-SEFEE,No,Two Year,61.9,10,Bank Withdrawal,918.5,Yes
9003-CPATH,No,Month-to-Month,79.9,42,Bank Withdrawal,3687.250000000001,Yes
7956-XQWGU,No,Month-to-Month,19.4,27,Credit Card,500.59,No
2369-FEVNO,No,Month-to-Month,19.9,1,Credit Card,27.66,No
5115-SQAAU,No,Two Year,25.6,69,Bank Withdrawal,3092.9300000000003,No
9845-QOMAD,No,One Year,19.75,14,Credit Card,680.72,No
7672-VFMXZ,No,Month-to-Month,55.7,57,Bank Withdrawal,4019.37,Yes
9739-JLPQJ,No,Two Year,117.5,72,Credit Card,11025.19,Yes
9916-AYHTC,No,Two Year,19.85,48,Credit Card,2453.92,No
3855-ONCAR,No,Month-to-Month,78.9,4,Credit Card,430.46,Yes
1488-SYSFC,No,Month-to-Month,20.65,31,Bank Withdrawal,954.65,No
0970-QXPXW,No,Month-to-Month,19.65,1,Credit Card,62.07,No
9572-WUKSB,No,Month-to-Month,29.9,3,Bank Withdrawal,92.25,Yes
5893-KCLGT,No,Two Year,19.75,72,Credit Card,2636.1400000000003,No
0076-LVEPS,No,Month-to-Month,45.0,29,Credit Card,1230.19,Yes
3640-JQGJG,No,Month-to-Month,44.8,13,Bank Withdrawal,692.0500000000001,Yes
1596-OQSPS,No,Month-to-Month,51.1,11,Bank Withdrawal,563.6,Yes
9867-XOBQA,No,Two Year,53.15,21,Credit Card,1164.07,Yes
9546-KDTRB,No,Month-to-Month,24.7,19,Bank Withdrawal,689.54,No
3174-RKMOW,No,Month-to-Month,109.95,35,Bank Withdrawal,5441.0,Yes
1760-CAZHT,No,Month-to-Month,20.8,25,Credit Card,515.14,No
8441-SHIPE,No,Two Year,25.6,67,Bank Withdrawal,2864.53,No
1320-GVNHT,No,Two Year,108.4,72,Credit Card,9804.61,Yes
1047-RNXZV,No,Two Year,19.55,43,Credit Card,997.72,No
3541-ZNUHK,No,Month-to-Month,85.1,55,Bank Withdrawal,5692.15,Yes
8725-JEDFD,No,Month-to-Month,69.05,27,Credit Card,2714.99,Yes
7562-UXTPG,No,Month-to-Month,70.15,13,Credit Card,1217.86,Yes
8071-SBTRN,No,Two Year,111.15,70,Credit Card,9311.79,Yes
6668-CNMFP,No,One Year,89.35,19,Bank Withdrawal,2388.33,Yes
5626-MGTUK,No,Month-to-Month,89.1,20,Bank Withdrawal,2388.42,Yes
5681-LLOEI,No,One Year,91.25,43,Credit Card,5803.77,Yes
8212-DJRCH,No,Month-to-Month,90.35,5,Credit Card,492.22,Yes
4933-BSAIP,No,Two Year,19.1,40,Credit Card,1989.3,No
2030-BTZRO,No,Two Year,20.4,6,Credit Card,355.76,No
1116-DXXDF,No,Two Year,100.45,39,Bank Withdrawal,5281.36,Yes
0270-THENM,No,Two Year,69.85,72,Bank Withdrawal,7119.750000000001,Yes
4707-MAXGU,No,Two Year,25.85,72,Credit Card,4460.63,No
2710-WYVXG,No,Two Year,71.1,3,Credit Card,321.73,Yes
6300-BWMJX,No,Month-to-Month,93.35,59,Bank Withdrawal,6576.450000000001,Yes
7009-LGECI,No,Month-to-Month,50.55,4,Bank Withdrawal,323.93,Yes
5022-KVDQT,No,Month-to-Month,81.3,27,Bank Withdrawal,3061.6400000000003,Yes
7976-CICYS,No,Month-to-Month,20.7,4,Credit Card,191.91,No
1036-GUDCL,No,Month-to-Month,79.05,60,Credit Card,7049.0,Yes
2005-DWQZJ,No,Two Year,19.05,8,Credit Card,543.06,No
8148-WOCMK,No,Two Year,19.6,8,Credit Card,232.44,No
7815-PDTHL,No,Two Year,20.2,35,Credit Card,2182.4,No
9173-IVZVP,No,Two Year,20.9,53,Credit Card,3462.6800000000003,No
3635-JBPSG,No,Two Year,38.8,15,Credit Card,603.0,Yes
7964-ZRKKG,No,One Year,88.4,67,Bank Withdrawal,8317.5,Yes
1724-IQWNM,No,Month-to-Month,19.3,1,Credit Card,27.96,No
8217-QYOHV,No,Month-to-Month,55.75,5,Credit Card,421.55,Yes
5546-QUERU,No,One Year,19.95,13,Credit Card,469.55,No
6897-UUBNU,No,Month-to-Month,89.65,29,Credit Card,3008.33,Yes
8930-XOTDP,No,Month-to-Month,55.95,18,Credit Card,1415.26,Yes
5916-QEWPT,No,Month-to-Month,69.0,2,Credit Card,202.62,Yes
5060-TQUQN,No,Month-to-Month,83.55,30,Bank Withdrawal,2877.4,Yes
0531-XBKMM,No,Two Year,65.7,66,Bank Withdrawal,6498.82,Yes
8465-SBRXP,No,Two Year,94.9,38,Bank Withdrawal,4598.17,Yes
2408-PSJVE,No,Month-to-Month,61.9,44,Credit Card,4581.97,Yes
9700-ZCLOT,No,Month-to-Month,20.0,2,Credit Card,66.76,No
8738-JOKAR,No,One Year,67.7,42,Credit Card,4533.6900000000005,Yes
4534-WGCIR,No,Two Year,25.15,58,Credit Card,3220.9,No
1930-WNXSB,No,Month-to-Month,92.85,58,Bank Withdrawal,8071.07,Yes
3508-CFVZL,No,Two Year,111.3,71,Credit Card,11501.82,Yes
0657-DOGUM,No,One Year,60.6,48,Bank Withdrawal,5231.81,Yes
8792-AOROI,No,Two Year,65.5,8,Credit Card,753.79,Yes
5146-YYFRZ,No,Two Year,19.95,67,Bank Withdrawal,2338.19,No
3452-SRFEG,No,Month-to-Month,74.6,49,Bank Withdrawal,4887.53,Yes
4070-OKWVH,No,Month-to-Month,94.6,52,Bank Withdrawal,6545.76,Yes
5297-MDOIR,No,One Year,81.15,63,Credit Card,7398.629999999999,Yes
6369-MCAKO,No,Two Year,89.05,68,Bank Withdrawal,9443.68,Yes
4926-UMJZD,No,Month-to-Month,49.2,31,Credit Card,1635.75,Yes
6848-HJTXY,No,Two Year,19.45,64,Credit Card,2487.32,No
6341-AEVKX,No,One Year,104.3,62,Bank Withdrawal,9400.55,Yes
0682-USIXD,No,Month-to-Month,86.05,21,Bank Withdrawal,2129.91,Yes
6976-BWGLQ,No,Two Year,25.2,72,Bank Withdrawal,4616.95,No
7078-NVFAM,No,Month-to-Month,35.15,32,Bank Withdrawal,1051.05,Yes
2133-TSRRM,No,Month-to-Month,105.35,34,Bank Withdrawal,4918.56,Yes
2511-ALLCS,No,Two Year,24.3,35,Bank Withdrawal,1481.7,No
3191-CSNMG,No,Month-to-Month,80.7,3,Bank Withdrawal,310.61,Yes
7952-OBOYL,No,Month-to-Month,89.85,3,Credit Card,319.75,Yes
7470-DYNOE,No,One Year,61.1,53,Bank Withdrawal,3613.36,Yes
7853-OETYL,No,Month-to-Month,29.05,4,Bank Withdrawal,129.6,Yes
1545-ACTAS,No,One Year,99.7,48,Bank Withdrawal,6713.84,Yes
5126-RCXYW,No,Two Year,46.0,54,Credit Card,2514.05,Yes
2363-BJLSL,No,Month-to-Month,80.4,62,Bank Withdrawal,8001.789999999999,Yes
1956-YIFGE,No,One Year,100.05,22,Credit Card,2289.35,Yes
2925-MXLSX,No,One Year,68.95,30,Credit Card,2717.9,Yes
9609-BENEA,No,One Year,69.0,35,Bank Withdrawal,4050.65,Yes
4459-BBGHE,No,Month-to-Month,44.5,30,Bank Withdrawal,1307.8,Yes
9945-PSVIP,No,Two Year,18.7,25,Credit Card,454.15,No
9108-EJFJP,No,Month-to-Month,53.55,1,Credit Card,69.61,Yes
0530-IJVDB,No,Two Year,114.6,70,Bank Withdrawal,9749.4,Yes
0508-SQWPL,No,Two Year,20.1,57,Bank Withdrawal,2607.8900000000003,No
2215-ZAFGX,No,Month-to-Month,85.5,9,Bank Withdrawal,895.2,Yes
8213-TAZPM,No,One Year,108.75,69,Bank Withdrawal,10798.1,Yes
1304-SEGFY,No,Two Year,97.85,72,Bank Withdrawal,7025.62,Yes
7242-EDTYC,No,Two Year,19.55,44,Bank Withdrawal,1452.23,No
2904-GGUAZ,No,Two Year,84.05,72,Bank Withdrawal,7215.05,Yes
5136-GFPMB,No,Month-to-Month,89.4,54,Credit Card,6776.78,Yes
2595-KIWPV,No,Two Year,19.7,27,Credit Card,1380.86,No
5243-SAOTC,No,Month-to-Month,79.85,54,Bank Withdrawal,4720.81,Yes
9398-MMQTO,No,Month-to-Month,74.45,3,Credit Card,395.5,Yes
7619-PLRLP,No,One Year,74.1,53,Bank Withdrawal,5802.37,Yes
6508-NJYRO,No,One Year,18.8,15,Credit Card,509.0,No
